	seqnames	start	end	width	strand	name	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
1107	chr15	102230401	102231399	999	*	43	1107	ENSMUSG00000090274	102227903	102227948	-	upstream	-2453	2453	NearestLocation
1108	chr15	103072001	103073199	1199	*	27	1108	ENSMUSG00000046434	103070945	103070959	+	downstream	1056	1042	NearestLocation
1109	chr15	103132201	103132999	799	*	25	1109	ENSMUSG00000063234	103140741	103140869	-	downstream	8668	7742	NearestLocation
1110	chr15	103345001	103345999	999	*	27	1110	ENSMUSG00000022489	103333465	103333803	+	downstream	11536	11198	NearestLocation
1111	chr16	3599401	3599599	199	*	15	1111	ENSMUSG00000051003	3592398	3593339	+	downstream	7003	6062	NearestLocation
1112	chr16	5520201	5520999	799	*	21	1112	ENSMUSG00000022544	5255934	5256076	-	upstream	-264125	264125	NearestLocation
1113	chr16	8084001	8085199	1199	*	54	1113	ENSMUSG00000022715	8424529	8425229	-	downstream	341228	339330	NearestLocation
1114	chr16	8481601	8482199	599	*	28	1114	ENSMUSG00000039345	8470881	8470958	+	downstream	10720	10643	NearestLocation
1115	chr16	9244001	9244999	999	*	36	1115	ENSMUSG00000090530	8996178	8996459	-	upstream	-247542	247542	NearestLocation
1116	chr16	9266601	9266999	399	*	17	1116	ENSMUSG00000090530	8996178	8996459	-	upstream	-270142	270142	NearestLocation
1117	chr16	10982001	10983599	1599	*	30	1117	ENSMUSG00000022500	10993139	10993214	-	downstream	11213	9540	NearestLocation
1118	chr16	11155001	11156199	1199	*	31	1118	ENSMUSG00000037965	11148538	11148603	-	upstream	-6398	6398	NearestLocation
1119	chr16	11926001	11926199	199	*	14	1119	ENSMUSG00000065979	11909359	11909516	-	upstream	-16485	16485	NearestLocation
1120	chr16	14069001	14069399	399	*	18	1120	ENSMUSG00000065968	13986723	13986948	-	upstream	-82053	82053	NearestLocation
1121	chr16	14969001	14969399	399	*	21	1121	ENSMUSG00000068617	14906730	14906905	+	downstream	62271	62096	NearestLocation
1122	chr16	20566601	20567599	999	*	33	1122	ENSMUSG00000003234	20548650	20548818	+	downstream	17951	17783	NearestLocation
1123	chr16	25975401	25975799	399	*	17	1123	ENSMUSG00000038168	26105302	26105870	-	downstream	130469	129503	NearestLocation
1124	chr16	27181201	27181599	399	*	18	1124	ENSMUSG00000052276	27307575	27307787	+	upstream	-126374	125976	NearestLocation
1125	chr16	27389401	27389599	199	*	19	1125	ENSMUSG00000038127	27388955	27389223	+	downstream	446	178	NearestLocation
1126	chr16	29694801	29695599	799	*	25	1126	ENSMUSG00000038084	29579466	29579657	+	downstream	115335	115144	NearestLocation
1127	chr16	33679001	33679799	799	*	27	1127	ENSMUSG00000075254	33684552	33684941	+	upstream	-5551	4753	NearestLocation
1128	chr16	34182801	34184199	1399	*	38	1128	ENSMUSG00000061751	34095882	34096073	-	upstream	-86728	86728	NearestLocation
1129	chr16	35771201	35771599	399	*	18	1129	ENSMUSG00000022849	35770472	35770625	+	downstream	729	576	NearestLocation
1130	chr16	35966001	35967199	1199	*	33	1130	ENSMUSG00000022905	35983440	35983594	+	upstream	-17439	16241	NearestLocation
1131	chr16	36072201	36072799	599	*	20	1131	ENSMUSG00000075229	36071746	36072223	+	overlapEnd	455	22	NearestLocation
1132	chr16	36811001	36811999	999	*	32	1132	ENSMUSG00000022837	36828493	36828525	+	upstream	-17492	16494	NearestLocation
1133	chr16	36846201	36847199	999	*	33	1133	ENSMUSG00000022837	36828493	36828525	+	downstream	17708	17676	NearestLocation
1134	chr16	43671801	43672999	1199	*	30	1134	ENSMUSG00000071552	43664137	43664297	-	upstream	-7504	7504	NearestLocation
1135	chr16	44139201	44140999	1799	*	32	1135	ENSMUSG00000052459	44139075	44139418	-	overlapStart	217	126	NearestLocation
1136	chr16	44399201	44400599	1399	*	34	1136	ENSMUSG00000071550	44394912	44394961	+	downstream	4289	4240	NearestLocation
1137	chr16	49834801	49835199	399	*	17	1137	ENSMUSG00000055447	49855731	49855945	+	upstream	-20930	20532	NearestLocation
1138	chr16	50528601	50528999	399	*	31	1138	ENSMUSG00000050685	50589972	50591267	-	downstream	62666	60973	NearestLocation
1139	chr16	54333401	54333799	399	*	17	1139	ENSMUSG00000064310	55283303	55283350	-	downstream	949949	949504	NearestLocation
1140	chr16	59152201	59153399	1199	*	37	1140	ENSMUSG00000062608	59148655	59149649	+	downstream	3546	2552	NearestLocation
1141	chr16	69819001	69819399	399	*	19	1141	ENSMUSG00000063163	69863832	69863989	-	downstream	44988	44433	NearestLocation
1142	chr16	76164201	76164799	599	*	22	1142	ENSMUSG00000048490	76374015	76374072	-	downstream	209871	209216	NearestLocation
1143	chr16	77242001	77242399	399	*	17	1143	ENSMUSG00000090386	77329504	77329923	+	upstream	-87503	87105	NearestLocation
1144	chr16	84725401	84725599	199	*	14	1144	ENSMUSG00000022889	84735399	84735987	-	downstream	10586	9800	NearestLocation
1145	chr16	87463601	87463999	399	*	23	1145	ENSMUSG00000025616	87455303	87455347	+	downstream	8298	8254	NearestLocation
1146	chr16	91915801	91916799	999	*	28	1146	ENSMUSG00000022956	91931765	91931791	-	downstream	15990	14966	NearestLocation
1147	chr16	92196401	92196799	399	*	19	1147	ENSMUSG00000039672	92292634	92292768	+	upstream	-96233	95835	NearestLocation
1148	chr16	93309001	93309799	799	*	36	1148	ENSMUSG00000022948	93603812	93604048	-	downstream	295047	294013	NearestLocation
1149	chr16	96120601	96120999	399	*	24	1149	ENSMUSG00000022913	96212361	96212497	-	downstream	91896	91362	NearestLocation
1150	chr16	97890201	97890999	799	*	24	1150	ENSMUSG00000000385	97832626	97832802	-	upstream	-57399	57399	NearestLocation
1151	chr17	4794001	4794199	199	*	20	1151	ENSMUSG00000069729	4994939	4996492	+	upstream	-200938	200740	NearestLocation
1152	chr17	4995001	4995999	999	*	44	1152	ENSMUSG00000069729	4994939	4996492	+	inside	62	62	NearestLocation
1153	chr17	7495001	7496199	1199	*	23	1153	ENSMUSG00000071322	7528995	7529098	+	upstream	-33994	32796	NearestLocation
1154	chr17	10477401	10478599	1199	*	31	1154	ENSMUSG00000062078	10511597	10512226	-	downstream	34825	32998	NearestLocation
1155	chr17	10537201	10538199	999	*	37	1155	ENSMUSG00000044407	10512810	10513094	-	upstream	-24107	24107	NearestLocation
1156	chr17	15037001	15037399	399	*	18	1156	ENSMUSG00000046991	15071473	15071658	-	downstream	34657	34074	NearestLocation
1157	chr17	17963201	17965199	1999	*	68	1157	ENSMUSG00000080316	17974658	17974733	+	upstream	-11457	9459	NearestLocation
1158	chr17	17965801	17966999	1199	*	46	1158	ENSMUSG00000080316	17974658	17974733	+	upstream	-8857	7659	NearestLocation
1159	chr17	19891401	19892999	1599	*	31	1159	ENSMUSG00000091771	19910327	19910544	+	upstream	-18926	17328	NearestLocation
1160	chr17	21081401	21081799	399	*	16	1160	ENSMUSG00000007564	21082451	21082547	+	upstream	-1050	652	NearestLocation
1161	chr17	21608201	21608999	799	*	23	1161	ENSMUSG00000057409	21628220	21628280	+	upstream	-20019	19221	NearestLocation
1162	chr17	23736601	23738199	1599	*	46	1162	ENSMUSG00000023902	23742481	23742931	+	upstream	-5880	4282	NearestLocation
1163	chr17	23926601	23926999	399	*	17	1163	ENSMUSG00000023911	23916595	23916758	-	upstream	-9843	9843	NearestLocation
1164	chr17	24228201	24229599	1399	*	33	1164	ENSMUSG00000016946	24210144	24210452	-	upstream	-17749	17749	NearestLocation
1165	chr17	24563001	24563999	999	*	26	1165	ENSMUSG00000024132	24563628	24563687	+	includeFeature	-627	312	NearestLocation
1166	chr17	24761601	24762199	599	*	27	1166	ENSMUSG00000002496	24769483	24769574	-	downstream	7973	7284	NearestLocation
1167	chr17	24773001	24773199	199	*	14	1167	ENSMUSG00000041429	24769627	24769799	+	downstream	3374	3202	NearestLocation
1168	chr17	27078001	27080399	2399	*	108	1168	ENSMUSG00000024194	27076396	27076413	-	upstream	-1588	1588	NearestLocation
1169	chr17	27481801	27482799	999	*	22	1169	ENSMUSG00000044857	27340604	27341383	-	upstream	-140418	140418	NearestLocation
1170	chr17	27690801	27692399	1599	*	28	1170	ENSMUSG00000046711	27693565	27693656	+	upstream	-2764	1166	NearestLocation
1171	chr17	28273801	28274399	599	*	30	1171	ENSMUSG00000038677	28279261	28279555	+	upstream	-5460	4862	NearestLocation
1172	chr17	28648201	28649199	999	*	31	1172	ENSMUSG00000066170	28660238	28662292	+	upstream	-12037	11039	NearestLocation
1173	chr17	29169601	29170199	599	*	38	1173	ENSMUSG00000071172	29169618	29169731	+	includeFeature	-17	17	NearestLocation
1174	chr17	30585801	30586399	599	*	24	1174	ENSMUSG00000052388	30622456	30622908	+	upstream	-36655	36057	NearestLocation
1175	chr17	31347801	31348599	799	*	27	1175	ENSMUSG00000042345	31345025	31345176	+	downstream	2776	2625	NearestLocation
1176	chr17	33495201	33495399	199	*	15	1176	ENSMUSG00000003929	33495679	33495823	-	downstream	622	280	NearestLocation
1177	chr17	34741601	34743599	1999	*	41	1177	ENSMUSG00000034254	34742806	34743116	+	includeFeature	-1205	483	NearestLocation
1178	chr17	35272201	35272599	399	*	20	1178	ENSMUSG00000024392	35272123	35272416	+	overlapEnd	78	78	NearestLocation
1179	chr17	35301001	35301399	399	*	23	1179	ENSMUSG00000024393	35301680	35301842	-	downstream	841	281	NearestLocation
1180	chr17	36054201	36055999	1799	*	40	1180	ENSMUSG00000039220	36053511	36053543	+	downstream	690	658	NearestLocation
1181	chr17	36100601	36101799	1199	*	32	1181	ENSMUSG00000038762	36106591	36106706	-	downstream	6105	4792	NearestLocation
1182	chr17	37012601	37013399	799	*	30	1182	ENSMUSG00000073400	37006519	37007252	+	downstream	6082	5349	NearestLocation
1183	chr17	38642801	38644399	1599	*	33	1183	ENSMUSG00000092244	38691137	38691340	+	upstream	-48336	46738	NearestLocation
1184	chr17	38718001	38720599	2599	*	50	1184	ENSMUSG00000092244	38691137	38691340	+	downstream	26864	26661	NearestLocation
1185	chr17	42521601	42521999	399	*	17	1185	ENSMUSG00000042256	42452896	42453258	+	downstream	68705	68343	NearestLocation
1186	chr17	46760001	46760599	599	*	21	1186	ENSMUSG00000023972	46766217	46766453	-	downstream	6452	5618	NearestLocation
1187	chr17	46787201	46788599	1399	*	31	1187	ENSMUSG00000038545	46788372	46788967	+	overlapStart	-1171	227	NearestLocation
1188	chr17	46993801	46995999	2199	*	70	1188	ENSMUSG00000036568	46967900	46968362	-	upstream	-25439	25439	NearestLocation
1189	chr17	48025201	48025999	799	*	24	1189	ENSMUSG00000023991	48061155	48061594	-	downstream	36393	35156	NearestLocation
1190	chr17	49821401	49821799	399	*	17	1190	ENSMUSG00000023999	49754464	49754627	+	downstream	66937	66774	NearestLocation
1191	chr17	53485601	53486999	1399	*	30	1191	ENSMUSG00000023931	53601756	53602646	-	downstream	117045	114757	NearestLocation
1192	chr17	57177401	57177799	399	*	27	1192	ENSMUSG00000011486	57180997	57181077	-	downstream	3676	3198	NearestLocation
1193	chr17	57339201	57340799	1599	*	55	1193	ENSMUSG00000005824	57333280	57333612	-	upstream	-5589	5589	NearestLocation
1194	chr17	57486601	57486999	399	*	18	1194	ENSMUSG00000004730	57498109	57498179	+	upstream	-11508	11110	NearestLocation
1195	chr17	66828001	66831399	3399	*	79	1195	ENSMUSG00000052105	66797657	66799090	-	upstream	-28911	28911	NearestLocation
1196	chr17	68153601	68153799	199	*	15	1196	ENSMUSG00000024043	68222363	68222388	-	downstream	68787	68564	NearestLocation
1197	chr17	68342801	68343399	599	*	21	1197	ENSMUSG00000024043	68222363	68222388	-	upstream	-120413	120413	NearestLocation
1198	chr17	73066001	73067999	1999	*	41	1198	ENSMUSG00000055471	72952368	72953049	-	upstream	-112952	112952	NearestLocation
1199	chr17	78711201	78711799	599	*	21	1199	ENSMUSG00000056121	78817173	78817445	-	downstream	106244	105374	NearestLocation
1200	chr17	80324801	80325199	399	*	18	1200	ENSMUSG00000059811	80295249	80295463	-	upstream	-29338	29338	NearestLocation
1201	chr17	80460401	80461399	999	*	22	1201	ENSMUSG00000024095	80461172	80461324	-	includeFeature	923	75	NearestLocation
1202	chr17	80753801	80754799	999	*	32	1202	ENSMUSG00000066938	80772558	80772881	-	downstream	19080	17759	NearestLocation
1203	chr17	84564801	84565199	399	*	17	1203	ENSMUSG00000045817	84586984	84587287	-	downstream	22486	21785	NearestLocation
1204	chr17	92136801	92137199	399	*	22	1204	ENSMUSG00000043346	91636111	91637106	+	downstream	500690	499695	NearestLocation
1205	chr18	11254201	11255599	1399	*	27	1205	ENSMUSG00000005836	11052508	11052741	+	downstream	201693	201460	NearestLocation
1206	chr18	12739201	12739799	599	*	27	1206	ENSMUSG00000024424	12758435	12758512	+	upstream	-19234	18636	NearestLocation
1207	chr18	13130801	13131599	799	*	30	1207	ENSMUSG00000024423	13130761	13130881	+	overlapEnd	40	40	NearestLocation
1208	chr18	15979401	15980599	1199	*	26	1208	ENSMUSG00000058064	15991296	15991878	+	upstream	-11895	10697	NearestLocation
1209	chr18	17677201	17677599	399	*	18	1209	ENSMUSG00000024304	16966844	16967755	-	upstream	-709446	709446	NearestLocation
1210	chr18	23668201	23668799	599	*	27	1210	ENSMUSG00000024302	23573916	23574126	+	downstream	94285	94075	NearestLocation
1211	chr18	24530001	24530199	199	*	15	1211	ENSMUSG00000024273	24629362	24629481	+	upstream	-99361	99163	NearestLocation
1212	chr18	25215401	25215799	399	*	18	1212	ENSMUSG00000024269	25327028	25327195	-	downstream	111794	111229	NearestLocation
1213	chr18	25984801	25986399	1599	*	33	1213	ENSMUSG00000024268	25911843	25912484	-	upstream	-72317	72317	NearestLocation
1214	chr18	26365001	26365599	599	*	20	1214	ENSMUSG00000024268	25911843	25912484	-	upstream	-452517	452517	NearestLocation
1215	chr18	27438801	27439199	399	*	19	1215	ENSMUSG00000024268	25911843	25912484	-	upstream	-1526317	1526317	NearestLocation
1216	chr18	31566201	31567199	999	*	25	1216	ENSMUSG00000024261	31606788	31607069	-	downstream	40868	39589	NearestLocation
1217	chr18	31976201	31977399	1199	*	43	1217	ENSMUSG00000091561	31979957	31980067	-	downstream	3866	2558	NearestLocation
1218	chr18	33143601	33144199	599	*	25	1218	ENSMUSG00000038128	33098695	33099198	+	downstream	44906	44403	NearestLocation
1219	chr18	34069801	34070199	399	*	19	1219	ENSMUSG00000024376	34166423	34166860	-	downstream	97059	96224	NearestLocation
1220	chr18	34934201	34934599	399	*	20	1220	ENSMUSG00000038773	34936662	34936979	+	upstream	-2461	2063	NearestLocation
1221	chr18	35047201	35048399	1199	*	27	1221	ENSMUSG00000091428	35024736	35024763	-	upstream	-22438	22438	NearestLocation
1222	chr18	36277001	36278399	1399	*	30	1222	ENSMUSG00000060275	36356082	36356814	-	downstream	79813	77683	NearestLocation
1223	chr18	37872801	37873199	399	*	19	1223	ENSMUSG00000023036	37833989	37836561	+	downstream	38812	36240	NearestLocation
1224	chr18	38043401	38043799	399	*	17	1224	ENSMUSG00000024456	38094856	38095130	-	downstream	51729	51057	NearestLocation
1225	chr18	39450201	39451199	999	*	23	1225	ENSMUSG00000036452	39456439	39456577	+	upstream	-6238	5240	NearestLocation
1226	chr18	40539601	40540199	599	*	26	1226	ENSMUSG00000051401	40418015	40418846	+	downstream	121586	120755	NearestLocation
1227	chr18	41573401	41574599	1199	*	32	1227	ENSMUSG00000056671	42110755	42110848	-	downstream	537447	536156	NearestLocation
1228	chr18	41922201	41922599	399	*	18	1228	ENSMUSG00000056671	42110755	42110848	-	downstream	188647	188156	NearestLocation
1229	chr18	46414601	46415799	1199	*	38	1229	ENSMUSG00000024477	46440334	46440504	-	downstream	25903	24535	NearestLocation
1230	chr18	47274401	47276199	1799	*	30	1230	ENSMUSG00000042705	47118515	47118582	+	downstream	155886	155819	NearestLocation
1231	chr18	55123601	55124199	599	*	19	1231	ENSMUSG00000052713	55149482	55149834	-	downstream	26233	25283	NearestLocation
1232	chr18	57565001	57566399	1399	*	32	1232	ENSMUSG00000024594	57514387	57514545	+	downstream	50614	50456	NearestLocation
1233	chr18	60729401	60730599	1199	*	27	1233	ENSMUSG00000024604	60720390	60720533	+	downstream	9011	8868	NearestLocation
1234	chr18	62393601	62393999	399	*	16	1234	ENSMUSG00000054589	62339780	62340257	+	downstream	53821	53344	NearestLocation
1235	chr18	62420801	62421199	399	*	17	1235	ENSMUSG00000026322	62483858	62484022	+	upstream	-63057	62659	NearestLocation
1236	chr18	62633601	62634399	799	*	23	1236	ENSMUSG00000042211	62708266	62708397	-	downstream	74796	73867	NearestLocation
1237	chr18	63177601	63178799	1199	*	26	1237	ENSMUSG00000041482	63189929	63189966	-	downstream	12365	11130	NearestLocation
1238	chr18	65741001	65741999	999	*	44	1238	ENSMUSG00000042439	65739884	65740164	+	downstream	1117	837	NearestLocation
1239	chr18	67134401	67134799	399	*	21	1239	ENSMUSG00000024524	67247990	67248527	+	upstream	-113589	113191	NearestLocation
1240	chr18	67935001	67939399	4399	*	96	1240	ENSMUSG00000079614	67934530	67934774	+	downstream	471	227	NearestLocation
1241	chr18	68460401	68461599	1199	*	30	1241	ENSMUSG00000009535	68460009	68460079	+	downstream	392	322	NearestLocation
1242	chr18	73986601	73986799	199	*	15	1242	ENSMUSG00000024556	73974958	73975046	-	upstream	-11555	11555	NearestLocation
1243	chr18	80161001	80161599	599	*	23	1243	ENSMUSG00000073526	80209374	80209619	+	upstream	-48373	47775	NearestLocation
1244	chr18	81478801	81479599	799	*	22	1244	ENSMUSG00000024565	81183194	81183317	-	upstream	-295484	295484	NearestLocation
1245	chr18	82860401	82861999	1599	*	37	1245	ENSMUSG00000041258	82862035	82862126	-	downstream	1725	36	NearestLocation
1246	chr18	83399401	83399999	599	*	27	1246	ENSMUSG00000058881	83080271	83080384	+	downstream	319130	319017	NearestLocation
1247	chr18	85407201	85407799	599	*	19	1247	ENSMUSG00000024645	85120395	85120916	-	upstream	-286285	286285	NearestLocation
1248	chr19	4681801	4682599	799	*	27	1248	ENSMUSG00000071691	4698177	4698315	-	downstream	16514	15578	NearestLocation
1249	chr19	5629601	5630799	1199	*	30	1249	ENSMUSG00000024927	5637483	5637841	+	upstream	-7882	6684	NearestLocation
1250	chr19	7496801	7497199	399	*	18	1250	ENSMUSG00000053080	7492115	7492407	+	downstream	4686	4394	NearestLocation
1251	chr19	8787401	8788199	799	*	26	1251	ENSMUSG00000010095	8797474	8797859	-	downstream	10458	9275	NearestLocation
1252	chr19	8798001	8798399	399	*	25	1252	ENSMUSG00000010095	8797474	8797859	-	upstream	-142	142	NearestLocation
1253	chr19	10501401	10501799	399	*	19	1253	ENSMUSG00000090291	10530579	10531937	-	downstream	30536	28780	NearestLocation
1254	chr19	12267401	12267999	599	*	20	1254	ENSMUSG00000058641	12284058	12284996	+	upstream	-16657	16059	NearestLocation
1255	chr19	12380401	12382199	1799	*	41	1255	ENSMUSG00000067513	12372673	12373620	-	upstream	-6781	6781	NearestLocation
1256	chr19	12563601	12564399	799	*	44	1256	ENSMUSG00000039982	12575497	12576486	-	downstream	12885	11098	NearestLocation
1257	chr19	14420401	14420799	399	*	20	1257	ENSMUSG00000024642	14671858	14672473	-	downstream	252072	251059	NearestLocation
1258	chr19	23207401	23210199	2799	*	68	1258	ENSMUSG00000033863	23215716	23216749	+	upstream	-8315	5517	NearestLocation
1259	chr19	23781001	23782599	1599	*	35	1259	ENSMUSG00000054178	23797769	23799524	+	upstream	-16768	15170	NearestLocation
1260	chr19	26998201	26998799	599	*	17	1260	ENSMUSG00000074913	26960415	26960486	+	downstream	37786	37715	NearestLocation
1261	chr19	29868401	29869599	1199	*	31	1261	ENSMUSG00000074909	29882598	29887464	-	downstream	19063	12999	NearestLocation
1262	chr19	30267801	30268399	599	*	21	1262	ENSMUSG00000024827	30249481	30249908	-	upstream	-17893	17893	NearestLocation
1263	chr19	32045401	32046199	799	*	28	1263	ENSMUSG00000024887	32135777	32135959	-	downstream	90558	89578	NearestLocation
1264	chr19	32535001	32535799	799	*	22	1264	ENSMUSG00000062456	32540375	32541047	-	downstream	6046	4576	NearestLocation
1265	chr19	33031001	33032399	1399	*	37	1265	ENSMUSG00000013663	32831987	32833013	+	downstream	199014	197988	NearestLocation
1266	chr19	36906801	36908599	1799	*	51	1266	ENSMUSG00000024811	36908722	36909226	+	upstream	-1921	123	NearestLocation
1267	chr19	41175001	41175399	399	*	21	1267	ENSMUSG00000050121	41151524	41151603	-	upstream	-23398	23398	NearestLocation
1268	chr19	44032401	44033399	999	*	30	1268	ENSMUSG00000025196	44060556	44061046	-	downstream	28645	27157	NearestLocation
1269	chr19	44056801	44056999	199	*	17	1269	ENSMUSG00000025196	44060556	44061046	-	downstream	4245	3557	NearestLocation
1270	chr19	45088601	45090199	1599	*	40	1270	ENSMUSG00000035342	45089666	45089813	+	includeFeature	-1065	386	NearestLocation
1271	chr19	46163201	46163999	799	*	23	1271	ENSMUSG00000015176	46150353	46150639	+	downstream	12848	12562	NearestLocation
1272	chr19	48360801	48361199	399	*	20	1272	ENSMUSG00000063434	48280515	48281287	+	downstream	80286	79514	NearestLocation
1273	chr19	49046801	49047199	399	*	18	1273	ENSMUSG00000063434	48280515	48281287	+	downstream	766286	765514	NearestLocation
1274	chr19	52870201	52870599	399	*	18	1274	ENSMUSG00000025027	53113004	53113043	-	downstream	242842	242405	NearestLocation
1275	chr19	53279401	53280199	799	*	44	1275	ENSMUSG00000025026	53214935	53215204	+	downstream	64466	64197	NearestLocation
1276	chr19	55239201	55239999	799	*	30	1276	ENSMUSG00000024979	55255223	55255306	+	upstream	-16022	15224	NearestLocation
1277	chr19	56265401	56265799	399	*	17	1277	ENSMUSG00000025075	56362486	56362542	+	upstream	-97085	96687	NearestLocation
1278	chr19	57138801	57139999	1199	*	34	1278	ENSMUSG00000025083	57082641	57082667	-	upstream	-56134	56134	NearestLocation
1279	chr19	57532201	57533599	1399	*	34	1279	ENSMUSG00000025086	57527396	57527686	+	downstream	4805	4515	NearestLocation
1280	chr19	58506201	58506999	799	*	33	1280	ENSMUSG00000025089	58529688	58529849	-	downstream	23648	22689	NearestLocation
1281	chrX	7455801	7456599	799	*	23	1281	ENSMUSG00000031155	7455428	7455682	+	downstream	373	119	NearestLocation
1282	chrX	12923401	12924199	799	*	30	1282	ENSMUSG00000000787	12858096	12858283	+	downstream	65305	65118	NearestLocation
1283	chrX	35324801	35325799	999	*	32	1283	ENSMUSG00000068173	35367085	35367570	-	downstream	42769	41286	NearestLocation
1284	chrX	39502401	39503399	999	*	25	1284	ENSMUSG00000025862	39502494	39502862	+	includeFeature	-93	93	NearestLocation
1285	chrX	51003801	51005999	2199	*	35	1285	ENSMUSG00000055555	51028003	51028225	+	upstream	-24202	22004	NearestLocation
1286	chrX	60865601	60866599	999	*	29	1286	ENSMUSG00000079579	61405118	61405373	-	downstream	539772	538519	NearestLocation
1287	chrX	105143401	105145199	1799	*	53	1287	ENSMUSG00000073006	105143646	105143775	-	includeFeature	374	245	NearestLocation
1288	chrX	120764201	120764799	599	*	25	1288	ENSMUSG00000071701	120715082	120718134	+	downstream	49119	46067	NearestLocation
1289	chrX	132210201	132212399	2199	*	40	1289	ENSMUSG00000058252	132228272	132228329	-	downstream	18128	15873	NearestLocation
1290	chrX	132714801	132715199	399	*	17	1290	ENSMUSG00000051579	132706671	132706790	-	upstream	-8011	8011	NearestLocation
1291	chrX	137373401	137374799	1399	*	29	1291	ENSMUSG00000042386	137347911	137347972	-	upstream	-25429	25429	NearestLocation
1292	chrX	137530801	137533799	2999	*	136	1292	ENSMUSG00000079418	137491446	137491510	+	downstream	39355	39291	NearestLocation
1293	chrX	148449801	148450399	599	*	31	1293	ENSMUSG00000025257	148450706	148450838	-	downstream	1037	307	NearestLocation
1294	chrX	149021201	149025199	3999	*	82	1294	ENSMUSG00000091863	148997877	148998512	+	downstream	23324	22689	NearestLocation
1295	chrX	154176801	154177399	599	*	25	1295	ENSMUSG00000041476	154136842	154137245	+	downstream	39959	39556	NearestLocation
